comment,label
bình thì bự mà chiếm 70 không khí rồi thì dùng cái j,-1
hàng đẹp màu xanh xịn quá xá 5,1
dịch nên giao hàng lâu nhưng ok mọi ng nhé,0
mạng rất yếu cứ bị lỗi hoài mong đc tiki hỗ trợ,-1
cuc ki hai long,1
sản phẩm chính hãng cảm ơn shop sẽ ủng hộ shop thêm,1
tiki giao hàng nhanh viên rửa dùng khá tốt,1
tiki giao hàng siêu nhanh và cẩn thận,1
quần mặt rất thoải mái nên mua,1
sp chắc chắn dễ lắp ráp rất tốt,1
1 tuần sử dụng thấy ok thoáng mát mùa hè quần giặt không bị ra màu hay bai zão rất hài lòng shop còn kèm quà tặng đôi tất cổ ngăn đen cao cấp dùng thử đi rất đẹp thoải mái dịch vụ cskh khá ổn chắc chắn mua thêm trong tương lai,1
sản phẩm chất lượng đáng đồng tiền bát gạo thật sự,1
sản phẩm này bị lỗi in thiếu nhiều trang và nhiều trang khác bị trùng lặp tôi có được đổi hàng hay không,-1
giao hàng nhanh giao hàng nhiệt tình rất hài lòng với sản phẩm,1
srm dịu nhẹ và cấp ẩm rửa xong không bị căng khô nói chung hợp với da mình,1
tẩy tốt nhưng vòi xịt ko tốt,0
đẹp gói gọn gàng chất lượng tốt,1
tuyệt vời nên mua,1
giao hàng sớm hơn dự kiến 3 ngày sản phẩm dùng tốt,1
quần xịn lắm,1
mới dùng được hơn 1 ngày nhưng cảm giác chất lượng khá tốt giữ nhiệt thỳ cũng bình thường được cái giao hàng nhanh nhân viên nhiệt tình chất lượng hoàn thiện sản phẩm tốt,1
tiki giao hàng đúng thời gian sản phẩm sử dụng rất tốt phù hợp với yêu cầu của cá nhân tôi,1
mình sẽ không nói mình rinh anh bạn bụng bự này với giá đâu đó chỉ 360k đâu,1
sản phẩm dùng tốt gọn nhẹ,1
shop tư vấn nhiệt tình giao hàng nhanh sản phẩm đẹp chất tốt nhé sẽ ủng hộ shop,1
sản phẩm giống hình,1
hàng đẹp lắm vải mềm mịn mang rất thoải mái shop đóng gói cẩn thận tỉ mỉ,1
cách thức km 100 ko vào trực tiếp,-1
shop vui lòng liên hệ lại dùm m m ko liên lạc được cho shop m cần hỗ trợ,1
đóng gói cẩn thận chất lượng phù hợp với giá tiền giao hàng nhanh,1
máy về dùng bước đầu khá oki có ai hướng dẫn e làm tnao để kích hoạt bảo hành k ah,1
đẹp rất vừa ý,1
giao hàng chậm hơn dự kiến chuột bị hỏng đèn cảm ứng,-1
sản phẩm dùng giữ nhiệt rất tốt nhưng lớp vỏ ngoài hơi dễ tróc xíu,1
thảm hơi hẹp còn lại ok,-1
sách chính hãng giá rẻ hơn rất nhiều so với giá thị trường còn nội dung thì chưa đọc nên mình chưa biết đóng gói ok,1
giao nhầm hàng rồi làm sao để đổi lại đây,-1
awsome,1
ko đổi microsoft 365 được mình tốn 952k vô ích bực mình,-1
sử dụng nước giặt dnee quen rồi đổi qua loại này thử mà ko thơm,-1
sách đk bọc sạch sẽ ship giao nhanh dù mua giảm hơn 30 chưa đọc nên chưa nhận xét nội dung đk,1
giao khá nhanh mình đặt tối 12 12 sáng 14 mình nhận đc rồi còn chất lượn thì mình phải sd mới nhận xét được,1
chưa dùng chưa biết về chất lượng giao hàng ok,0
có lẽ là hàng nhái hoặc hàng tẩy date nha vì ko có vòng tròn xanh dương như những hộp mình đang sử dụng mua ở sh o pee á mong phản hồi sớm từ tiki trading chứ ghê qá ạ,-1
giao hàng khá nhanh đẹp và chắc chắn mình đựng đc khá nhiều nước,1
giao hàng nhanh nội dung hay,1
tốt quá tuyệt vời,1
sản phẩm k bị nhờn rít,1
giao hàng nhanh chóng hàng được đóng gói cẩn thận hài lòng,1
lưới lọc hoạt động ko tốt lỗ quá bé nước chảy ra từ lưới lọc lí rí,-1
dễ nhăn lắm mô tả bịp khách hàng,-1
bình đẹp y hình mua làm quà tặng nhìn rất sang cám ơn tiki,1
mua đã được 1 tháng nhưng hôm nay mới thử hộp giữ nhiệt tốt sau 7 giờ nhưng không tiện dụng hộp bằng inox nên khi mình thử bỏ nước nóng vô thì rất khó giữ hộp để vặn nắp vì quá nóng mình rất không hài lòng và thực sự muốn trả lại sản phẩm,-1
đã lắm nha ae thò ra thụt vào cảm giác lắm,1
sách hay dễ hiểu có màu và hình ảnh đẹp tài khoản học trực tuyến,1
nấu ổn,0
đăng ký gói tiki now 1 năm điều khoản cho đặt đơn hàng không giới hạn nhưng khi đặt hàng vẫn tính phí ship với lý do đặt nhiều hàng quá tiki lỗ,-1
quần đẹp vớ đẹp chất lượng chưa biết,1
hộp đã bị khui ko nguyên vẹn ko màn co sản phẩm mở chai thì đã bị bật nắp chất lượng thì chưa biết sao hoàn toàn ko hài lòng,-1
thoải mái thoáng mát,1
rẻ nè mùi sả chanh đuổi muỗi thì thôi rồi luôn bạc hà thì chịu dịu quế thì cũng the the có cái mùi oải hương là hơi khó ngửi xíu tôi tổng quan thì ổn nhé,1
giao hàng nhanh chất lượng sách tốt nội dung mình chưa đọc nên cũng chưa biết như thế nào,1
giao hàng nhanh đóng gói cẩn thận giá sale tốt,1
máy có nhiều chế độ xay rất mịn thời gian nấu nhanh máy công suất lớn nên ồn là đương nhiên chế độ chăm sóc xử lý sự cố của tiki rất tốt,1
máy bị rò điện khi ép tay cầm trái cây ướt sẽ bị giật nhẹ,-1
có chết kiến nhưng phải cho đường vào kiến mới bâu ăn,-1
rất hài lòng sản phẩm hàng đẹp chất lượng tốt luôn ủng hộ tiki,1
giá ok sản phẩm tốt ae yên tâm sử dụng,1
ông xã khen vải đẹp mặc vận động thoải mái sẽ mua thêm để dùng và tặng ku em rất hài lòng,1
con chuột này mình mua của tiki trading con chuột mình nhận đuợc 1 bao bì dơ bụi 2 chuột để sẵn nút on 3 mua hàng tháng 4 2020 nhưng tem bảo hành từ tháng 2 2020 không rõ là đã qua tay bao nhiêu người trước khi đến tay mình rất không hài lòng về lần giao hàng này của tiki trước giờ mua hàng mình không quá quan trọng hình thức có 1 2 vết xước đều bỏ qua nhưng lần này thì không thể chấp nhận được khuyên mọi người nên lựa những màu ít người dùng như xanh để nhận được chuột mới không bị tình trạng giống mình,-1
sách nói cụ thể từng bước dẫn chứng đầy đủ nếu hay xem những đoạn cut ngắn trên mạng sẽ ko hiểu hết về mnf đọc sách này khiến mình có cái nhìn rõ nét hơn logic hơn thuyết phục mình hơn hiểu đc cốt lõi của mnf là luôn tập trung vào điều mình muốn và tìm cách làm nó chứ ko phải chỉ nghĩ và ước là sẽ thành,1
sách khá nhỏ nhìn khá thích mắt nội dung cũng rất được cho 5 ạ,1
mẫu mã đẹp đường may chắc chắn tuy nhiên vải mỏng,0
vải áo đen ok đẹp,0
dù chỉ là combo bàn phím và chuột nhưng việc khui hộp vẫn làm cho mình cảm thấy rất tò mò và háo hức khui hộp con chuột nhảy ra ngoài may mà chụp lại kịp hehehe tính chạy hả bưởi chợt nhớ đến anh chàng đập hộp ip6 làm rớt máy kakaka đúng là quá nhọ chuột thì cũng bình thường nhưng bàn phím thì có vẻ hơi bé việc rút gọn tiết kiệm diện tích làm cho mình không quen lắm cho tới lúc này việc sử dụng thì cũng ổn nhưng có 1 thắc mắc mà tìm mãi không thấy câu trả lời là mình không tìm ra được nút tắt nguồn của chuột và bàn phím như các chuột và bàn phím không dây khác tạm nghĩ chắc đây là sản phẩm thông minh nên không cần nút nguồn hehehe,-1
tôi hài lòng,1
giao đúng hẹn k bị quăn,1
bình xài ổn giao hàng nhanh mình đặt 2 tiếng sau là có rồi hơi bự chút nhưng mà để trữ nước uống rất ổn,1
sp xịn xò shiper nhiệt tình tư vấn hết mình đánh giá shop 5ssss sẽ quay lại ủng hộ lần sau,1
ấm mình mua giá khá cai so với các ấm inox khác gần 600k nhưng ấm khá mỏng nhỏ quai cầm không chắc chắn chỉ có 1 con ốc vít bắt vào dùng thời gian để đựng nước đun sôi thôi chứ mình không đun mà nó rỉ sét quá trời không nên mua ấm này mỏng không chắc chắn inox đểu bị gỉ,-1
trong phiếu hướng dẫn sử dụng ghi nhấn nắp gài để mở nắp nhưng thực tế phải dùng kực kéo thế này thì sẽ rất nhanh hư nắp có phải đây là lý do khuyến mãi nhiều vậy ko công suất điện cao hơn ấm trước đây mình sử dụng nhưng đun lâu sôi hơn,-1
hàng tốt chính hãng nhưng đóng gói không kỹ lưỡng may mà không vỡ chỉ rách bao bì thôilân sau yêu cầu đóng gói cẩn thận hơn,0
sa n phâ m râ t tô t ho p túi tiê n thanks,1
giữ nhiệt giữ lạnh lâu đựng nước để đi làm thì nước vẫn lạnh đến cuối ngày kiểu dáng bình thiết kế đẹp màu thực tế sáng hơn trong ảnh cá nhân mình thích màu sáng này hơn có quai đeo ở cổ bình tiện lợi điểm trừ phần gioăng cao su gắn liền với nắp bình nên khi đóng mở nắp nước dễ bị chảy ra ngoài xuất xứ thấy ghi trên nhãn mác là công ty sản xuất gì đó của trung quốc không biết có phải là hàng lock lock chính hãng không,1
sau hơn 1 tháng đặt thì đơn hàng mới được giao ghê quá,-1
sản phẩm được đóng gói cẩn thận nồi chiên dung tích 1 5l dùng rất tiện thức ăn chín đều vàng giòn có lưới lọc chỗ thoát hơi nên khi chiên không bị bay mùi dùng hơi hao dầu và vệ sinh phải cẩn thận mua lúc giá tốt dùng rất ổn,1
đồ rất ok nha mọi người,1
sản phẩm tốt nhưng rất không hài lòng thái độ nhân viên giao hàng thái độ rất không đàng hoàng liên tục gợi ý khách hủy đơn hàng,-1
shop official mà làm ăn kỳ cục ghê luôn hết hàng không thông báo gì tự động đổi sang loại khác lần nào cũng vậy trước đặt 2 túi thì bảo linh động đổi sang sớm mai nếu không muốn nhận thì từ chối khi nhận hàng 1 cuộc gọi 1 cái tin nhắn hỏi khách xem có muốn nhận muốn đổi hay không cũng không làm được làm ăn lôm côm không chịu đc,-1
sản phẩm ok lắm rất thích mua đồ ở shop sẽ tiếp tục ủng hộ shop nhé,1
bình chắc chắn đẹp,1
vắt tốt,1
giao hàng nhanh và đúng hẹn có che tên giá tốt sản phẩm như quảng cáo,1
hộp móp méo nhưng ko sao qtrong chất lượng ko đổi là ok,0
dùng ok đấy,1
chất lượng tạm được nhưng khoing hiệu quả cao,0
chất lượng tốt trong tầm giá 01 đôi bị lỗi,-1
bìa sách bị xấu,1
giao hàng nhanh sp như hình nếu có thêm cái nút bấm mở ra mở vào thì tốt,1
giao hàng quá trễ so với lịch trình,-1
bình bên ngoài có mẫu mã đẹp nhưng lắp ráp không tốt chỉ có 2 con ốc nhỏ bên trong bôi đỏ chốt bằng nhựa rất yếu dùng 1 thời gian ngắn sẽ không chịu được mà gãy ra thế này rất nguy hiểm,-1
chuột xài mấy hôm là bị chập chập,-1
mấy cái này ko biết đánh giá gì ko lẽ khoe có bầu hay chưa,1
thời gian vắt tương đương vắt tay nhưng vắt số lượng nhiều thì đỡ mỏi tay và vắt sạch hơn vắt tay rất nhiều,1
dễ dán ôm sát màn hình,1
giống hình mới nấu thử nước sôi chưa biết có bền không,1
mẫu mã đẹp chưa sử dụng hy vọng chất lượng tốt sẽ đánh giá thêm sau khi sử dụng,1
giao hàng rất nhanh sẽ ủng hộ dài lâu,1
pin hơi yếu nghe ổn,-1
không hài lòng hình ảnh mờ giờ mình muốn đổi không biết làm sao,-1
mùi dễ chịu giặt sạch,1
nội đúng hay ý nghĩa,1
rất hài lòng rẻ đẹp dễ vệ sinh lại hàng chính hãng nhãn mác thương hiệu,1
giá tốt dùng dễ cọ rửa,1
giữ nhiệt được khoảng 6 8h giao hàng nhanh mẫu mã đúng như hình,1
ok ok ok ok ok ok,0
tôi hài lòng lần giao hàng này,1
giữ nhiêt cực tốt đá để 1 ngày không tan,1
đã treo tv 65in thấy chất lượng ổn chưa biết có bền không hơi khó lắp hướng dẫn khó đọc,1
đẹp giá yêu thương chất lượng ngoài mong đợi,1
giao hàng nhanh bình nước sử dụng tốt,1
mua rất nhiều lần hài lòng,1
hàng của lock lock thì chất lương khỏi phải bàn mình để đá từ sáng hôm trước đến chiều hôm sau vẫn còn đá bình dung tích lớn nên thuận tiện cho đi chơi xa màu sắc đẹp sang trọng luôn ủng hộ sp của lock lock,1
cực bổ ích,1
okkkkkkkkkkk ạ,1
hài lòng với dịch vụ giao hàng,0
chưa gì nắp bị hư bấm có lúc mở lúc k,-1
nhìn thì đẹp mà lúc dùng không tiện chút nào đố bạn nào múc đồ ăn nóng vô rồi cầm tay không gài được nắp á ban đầu tưởng hộp đựng 2 lớp ai nhè là có một lớp nên khi cầm vô rất là nóng,-1
mình dùng đọc sách file pdf và ghi chú đọc sách rất phù hợp mình không chơi game và chủ yếu đọc sách offline,1
tuy duy não bộ,0
thiết kế đẹp mỗi tội màn hình bị lồng quạt che nhưng có remote nên cũng k thành vấn đề chạy êm k ồn,0
75kg mình chọn size xl hơi chật,-1
hàng ok đá lạnh 3 ngày chưa tan hết giữ nhiệt được rất lâu kiểu dáng đẹp cầm vừa tan nói chung là 10 10,1
kh cho usb thì xài bằng gì trời giao mỗi con chuột không biết xài đc hay không nữa tệ,-1
nội dung hay mua đc giá sale ưng ý,1
srm dùng xong da hơi khô phải dùng kem dưỡng ẩm k là bị bong da nhưng mà trộm vía thì mình dùng cũng k đến nỗi nào cho shop 5 sao,1
đúng với đơn đặt hàng ok,0
chuột trái bị hỏng mới mua đang dùng hỏng chuột trái không click được bi và chuột phải hoạt động bình thường đã thay pin khởi động máy thay cổng usb khác thay chuột khác vào bấm ok,-1
